list_rank,bgm_rank,id,name,name_cn,year,score,votes,tags,url
822,1658,1260,地獄少女,地狱少女,2005,7.2,4949,地狱少女|阎魔爱|能登麻美子|TV|死一次看看吗|黑暗|2005|原创|studiodeen|社會問題|2005年10月|奇幻|地狱通信|彼岸花|能登|致郁|日本|地獄少女|反思用|大森贵弘|悬疑|大森貴弘|SNoW|治愈|社会|单元剧|2005年|高梨康治|人性|STUDIO_DEEN,https://chii.in/subject/1260
823,1659,114968,デュラララ!!×2 結,无头骑士异闻录×2 结,2016,7.2,4039,轻小说改|2016年1月|TV|成田良悟|2016|无头骑士异闻录×2|朱夏|デュラララ!!|轻改|奇幻|群像|神谷浩史|花泽香菜|小说改|DRRR！|无头骑士异闻录|大森贵弘|日本|战斗|剧情|续作|大森貴弘|BrainsBase|悬疑|2016年|结|日常|群像剧|宫野真守|泽城美雪,https://chii.in/subject/114968
826,1665,889,みなみけ おかえり,南家三姐妹 欢迎回来,2009,7.2,3691,南家三姐妹|搞笑|日常|TV|2009年1月|校园|2009|喜剧|漫画改|崩坏|不要过于期待|asread|保坂前辈|漫改|咖喱的精灵|崩了|笨蛋|南家|日本|minamike|治愈|番长|井上麻里奈|及川啓|续作|佐藤利奈|アスリード|及川启|2009年|喜多村英梨,https://chii.in/subject/889
827,1669,59825,ユリ熊嵐,百合熊风暴,2015,7.2,3208,百合|几原邦彦|原创|2015年1月|SILVERLINK.|TV|2015|幾原邦彦|校园|百合熊岚|ユリ熊岚|橋本由香利|SILVERLINK|奇幻|日本|电波|古川知宏|意识流|桥本由香利|SILVER_LINK.|2015年|治愈|季番|悠木碧|悬疑|恋爱|幾原邦彥|萌|小仓唯|伊神貴世,https://chii.in/subject/59825
828,1670,266794,Dr.STONE,石纪元,2019,7.2,8506,热血|科学|漫画改|2019年7月|TV|科幻|漫改|JUMP|战斗|2019|TMS|搞笑|新石纪|小林裕介|日本|飯野慎也|科普|种田|奇幻|石纪元|日本动画|TMSEntertainment|饭野慎也|冒险|古川慎|2019年|智斗|半年番|TMS_Entertainment|中村悠一,https://chii.in/subject/266794
831,1675,167655,幼女戦記,幼女战记,2017,7.2,6872,战争|轻小说改|2017年1月|悠木碧|TV|战斗|穿越|NUT|幼女战记|幼女|2017|专治萝莉控|轻改|异世界|早见沙织|小说改|日本|上村泰|奇幻|萝莉|性转|军事|百合|热血|2017年|龙傲天|历史|小說改|猪原健太|日本动画,https://chii.in/subject/167655
832,1676,100403,冴えない彼女の育てかた,路人女主的养成方法,2015,7.2,19192,轻小说改|A-1Pictures|后宫|丸户史明|2015年1月|校园|路人女主的养成方法|TV|恋爱|深崎暮人|2015|轻改|松冈祯丞|小说改|日本|党争|noitaminA|日常|搞笑|青春|龟井干太|亀井幹太|2015年|茅野爱衣|丸戸史明|萌|A-1_Pictures|加藤惠|圣人惠|A-1,https://chii.in/subject/100403
833,1677,333158,その着せ替え人形は恋をする,更衣人偶坠入爱河,2022,7.2,16163,恋爱|CloverWorks|校园|2022年1月|漫画改|日常|TV|漫改|2022|cosplay|卖肉|搞笑|梅原翔太|日本|篠原啓輔|福田晋一|青春|纯爱|青年向|更衣人偶坠入爱河|筱原启辅|福利|2022年|冨田頼子|治愈|日本动画|その着せ替え人形は恋をする|辣妹|TVA|肉,https://chii.in/subject/333158
840,1693,329906,SPY×FAMILY,间谍过家家,2022,7.2,22223,搞笑|WITSTUDIO|日常|家庭喜剧|CloverWorks|漫画改|2022年4月|TV|漫改|2022|治愈|古桥一浩|日本|远藤达哉|间谍过家家|古橋一浩|战斗|家庭|喜剧|2022年|恋爱|萌|早见沙织|校园|种崎敦美|亲情|间谍|WIT_STUDIO|超能力|养女儿,https://chii.in/subject/329906
843,1706,491569,忍者と殺し屋のふたりぐらし,忍者与杀手二人组的日常生活,2025,7.2,5645,百合|漫画改|2025年4月|SHAFT|日常|喜剧|TV|搞笑|2025|猎奇|日本|漫改|战斗|宫本幸裕|宮本幸裕|轻百合|忍者|2025年|萌|杀手|轻百|地狱笑话|地狱|黑色幽默|忍者与杀手二人组的日常生活|奇幻|季番|TVA|東冨耶子|治愈,https://chii.in/subject/491569
846,1710,24165,咲-Saki- 阿知賀編 episode of side-A,天才麻将少女 阿知贺篇,2012,7.2,4295,百合|超能力麻将|2012年4月|TV|Studio五组|麻将|漫画改|咲-Saki-|2012|saki|阿知賀|花泽香菜|阿知贺篇|悠木碧|漫改|卖萌麻将|小野学|竞技|天才麻将少女|Studio五組|热血|日本|校园|超能力|燃|东山奈央|萌|嶺上|轻百合|小仓唯,https://chii.in/subject/24165
848,1716,470045,ぷにるはかわいいスライム,噗妮露是可爱史莱姆,2024,7.2,4132,搞笑|漫画改|2024年10月|日常|TV|TOHOanimationSTUDIO|2024|萝莉|日本|漫改|子供向|横手美智子|伊部勇志|奇幻|校园|萌|恋爱|治愈|史莱姆|喜剧|电波|可爱|猎奇|噗妮露是可爱史莱姆|2024年|2024秋|季番|2020s|篠原侑|TVA,https://chii.in/subject/470045
852,1732,364468,うる星やつら,福星小子,2022,7.2,2417,搞笑|TV|2022年10月|恋爱|漫画改|davidproduction|高桥留美子|2022|漫改|日常|福星小子|奇幻|校园|木村泰大|高桥秀弥|日本|髙橋秀弥|重制|神谷浩史|半年番|横山克|喜剧|2022年|noitaminA|TVA|柿原優子|重制版|柿原优子|重置|david_production,https://chii.in/subject/364468
853,1733,5651,ストライクウィッチーズ2,强袭魔女2,2010,7.2,2023,百合|飞天小裤裤|强袭魔女|TV|2010年7月|原创|AIC|2010|兽耳|战斗|島田フミカネ|买不起裤子的少女|治愈|高村和宏|LOLI|神·圣光|日本|科幻|小裤裤|军事|空战|萌|续作|魔法少女|奇幻|2010年|露底少女|机战|佐伯昭志|小清水亚美,https://chii.in/subject/5651
854,1734,130231,アイドルマスター シンデレラガールズ 2ndシーズン,偶像大师 灰姑娘女孩 第二季,2015,7.2,2317,A-1Pictures|偶像大师|2015年7月|偶像|游戏改|TV|2015|音乐|IM@S|高雄统子|百合|高桥龙也|アイドルマスター|日本|A-1|原创|偶像大师灰姑娘女孩|高雄統子|励志|续作|季番|A-1_Pictures|内田真礼|TVA|2015年七月番|2015年|日本动画|田中秀和|髙橋龍也|洲崎绫,https://chii.in/subject/130231
855,1736,8546,もっとTo LOVEる -とらぶる-,更多 出包王女,2010,7.2,4135,后宫|TV|2010年10月|漫画改|更多肉|卖肉|XEBEC|2010|花泽香菜|肉|校园|矢吹老师|漫改|搞笑|金色之暗|再来一碗肉|戶松遙|日本|日常|肉番|恋爱|ATX|出包王女|美柑|小暗|ToLoveる|奇幻|十月番|续作|大槻敦史,https://chii.in/subject/8546
857,1739,174998,ユーリ!!! on ICE,冰上的尤里,2016,7.2,3210,MAPPA|原创|运动|2016年10月|花样滑冰|TV|2016|BL|山本沙代|基|竞技|诹访部顺一|内山昂辉|耽美|平松禎史|日本|原創動畫|2016年|丰永利行|体育|恋爱|2016秋|腐|运动番|冰上的尤里|日本动画|久保ミツロウ|动画|内山昂輝|热血,https://chii.in/subject/174998
867,1768,363101,Dr.STONE NEW WORLD,石纪元 新世界,2023,7.2,3791,科幻|2023年4月|热血|漫画改|TV|新石纪|漫改|2023|TMS|科普|续作|JUMP|搞笑|战斗|日本|松下周平|石纪元|科学|冒险|日本动画|2023年|奇幻|智斗|种田|TMSEntertainment|Dr.Stone|鈴木崚汰|小林裕介|トムス・エンタテインメント|异世界,https://chii.in/subject/363101
868,1773,490824,エグミレガシー,哎咕岛消失的舔甜歌姬,2024,7.2,3744,原创|抽象|搞笑|2024年7月|悬疑|无法预测的命运之舞台|泡面番|TV|奇幻|2024|StudioOutrigger|青山吉能|江口拓也|日本|电波|猎奇|モリ・マサ|恋爱|3D|哎咕岛消失的舔甜歌姬|スタジオアウトリガー|剧情|2024年|虚无主义|反转|战斗|季番|TVA|推理|超展开,https://chii.in/subject/490824
872,1778,37722,貧乏神が！,穷神,2012,7.2,3889,花泽香菜|搞笑|2012年7月|穷神|吐槽|SUNRISE|颜艺|TV|百合|爆笑|漫画改|2012|专业香菜黑|内山昂辉|漫改|日升|七月番|日本|日常|校园|喜剧|新番|奇幻|花澤香菜|藤田阳一|藤田陽一|内山夕実|2012年|欢乐|动画,https://chii.in/subject/37722
874,1784,210864,魔法使いの嫁,魔法使的新娘,2017,7.2,3885,2017年10月|奇幻|WITSTUDIO|治愈|漫画改|TV|恋爱|魔法使的新娘|少女漫|2017|漫改|温情|种崎敦美|半年番|長沼範裕|日本|魔法|少女|WIT_STUDIO|2017年|乙女向|日常|女性向|人外|種﨑敦美|异世界|日本动画|TVA|ヤマザキコレ|竹内良太,https://chii.in/subject/210864
875,1785,798,sola,,2007,7.2,4044,sola|七尾奈留|TV|久弥直树|四方茉莉|能登麻美子|2007|校园|原创|2007年4月|GAL|NOMAD|天空|恋爱|神作啊..|夜祸|崩坏|折纸|GAL改|奇幻|姐姐最高|幻想|治愈|日本|催泪|游戏改|中原麻衣|小林智樹|后宫|小林智树,https://chii.in/subject/798
878,1788,58850,恋愛ラボ,恋爱研究所,2013,7.2,4209,搞笑|百合|动画工房|2013年7月|校园|TV|漫画改|日常|恋爱研究所|2013|萌|動画工房|太田雅彦|治愈|漫改|芳文社|深藏功与名|恋爱|轻百合|日本|吐槽|佐仓绫音|七月番|2013年|赤崎千夏|沼仓爱美|轻百|日本动画|青春|季番,https://chii.in/subject/58850
880,1790,292970,魔女の旅々,魔女之旅,2020,7.2,16050,轻小说改|百合|公路片|奇幻|魔法|2020年10月|旅行|TV|C2C|2020|治愈|轻改|小说改|本渡楓|日本|窪岡俊之|日常|轻百合|异世界|公路|魔女之旅|单元剧|魔女|冒险|洼冈俊之|2020年|白毛|萌|致郁|搞笑,https://chii.in/subject/292970
883,1798,443428,【推しの子】 第2期,【我推的孩子】 第二季,2024,7.2,11599,动画工房|2024年7月|漫画改|偶像|恋爱|TV|赤坂明|悬疑|漫改|2024|我推的孩子|续作|复仇|【我推的孩子】|日本|平牧大輔|党争|续集|平牧大辅|動画工房|田中仁|转生|职场|奇幻|日常|2024年|搞笑|未定档|舞台剧|后宫,https://chii.in/subject/443428
885,1803,121187,グリザイアの迷宮,灰色的迷宫,2015,7.2,4219,GAL改|后宫|2015年4月|灰色的迷宫|TV|游戏改|2015|OVA|8-Bit|剧场版|灰色系列|恋爱|渡辺明夫|8bit|樱井孝宏|战斗|校园|日本|灰色的乐园|天冲|天衝|续作|卖肉|2015年|仓田英之|2015年3月|肉|弟控|エイトビット|灰色三部曲,https://chii.in/subject/121187
886,1805,40533,となりの怪物くん,邻座的怪同学,2012,7.2,8789,校园|恋爱|2012年10月|户松遥|邻座的怪同学|乙女向|TV|少女系|BrainsBase|漫画改|2012|となりの怪物くん|中村悠一|铃木达央|漫改|搞笑|少女向|鈴木達央|日常|少女|日本|青春|治愈|神作|鏑木ひろ|2012年|纯爱|花泽香菜|镝木宏|少女漫,https://chii.in/subject/40533
887,1812,49294,ラブライブ!,Love Live!,2013,7.2,9869,偶像|LoveLive！|SUNRISE|音乐|校园|原创|2013年1月|百合|TV|青春|2013|花田十辉|日升|京極尚彦|日本|矢立肇|LoveLive|轻百合|日常|京极尚彦|花田十輝|LoveLive!|励志|2013年|治愈|三森すずこ|サンライズ|内田彩|邪教,https://chii.in/subject/49294
890,1816,490,灼眼のシャナ,灼眼的夏娜,2005,7.2,9267,钉宫理惠|J.C.STAFF|傲娇|灼眼のシャナ|轻小说改|TV|奇幻|夏娜|2005|灼眼的夏娜|战斗|2005年10月|轻小说|萌|轻改|炎发灼眼|小说改|恋爱|高橋弥七郎|校园|日本|渡部高志|夏娜醬|炎髮灼眼|2005年|热血|傻娜|半年番|小林靖子|萝莉,https://chii.in/subject/490
893,1820,246915,推しが武道館いってくれたら死ぬ,神推偶像登上武道馆我就死而无憾,2020,7.2,3232,偶像|百合|2020年1月|漫画改|TV|8bit|搞笑|偶像宅|2020|漫改|山本裕介|日常|8-Bit|赤尾でこ|日本|エイトビット|三重野瞳|恋爱|轻百合|励志|音乐|2020年|日本动画|TVA|动画|1月|下谷智之|ファイルーズあい|宅|2020冬,https://chii.in/subject/246915
899,1832,116461,食戟のソーマ,食戟之灵,2015,7.2,8830,美食|J.C.STAFF|2015年4月|漫画改|热血|搞笑|食戟之灵|TV|漫改|2015|松岡禎丞|后宫|校园|樱井孝宏|米谷良知|日本|卖肉|tosh|JUMP|2015年|爆衣|燃|松冈祯丞|竞技|漫畫改|料理|肉|米たにヨシトモ|药王|种田梨沙,https://chii.in/subject/116461
900,1834,16235,未来日記,未来日记,2011,7.2,14972,病娇|未来日记|我妻由乃|2011年10月|猎奇|TV|漫画改|史上最强跟踪狂|2011|病娇女|悬疑|asread|战斗|中二|漫改|石田彰|京阿尼|奇幻|漫画改编|恋爱|我妻有奶|日本|2011年10月番|轮回|細田直人|细田直人|大逃杀|致郁|智斗|アスリード,https://chii.in/subject/16235
901,1836,280516,イエスタデイをうたって,昨日之歌,2020,7.2,5297,恋爱|动画工房|2020年4月|TV|漫画改|胃疼|2020|漫改|青春|冬目景|藤原佳幸|動画工房|日常|谷口淳一郎|日本|花江夏樹|党争|小林親弘|治愈|花泽香菜|2020年|昨日之歌|2020春|胃药|扭曲|日本动画|生活|伊藤良太|动画|爱情,https://chii.in/subject/280516
903,1838,511207,前橋ウィッチーズ,前桥魔女,2025,7.2,3837,原创|偶像|2025年4月|音乐|SUNRISE|魔法少女|TV|百合|2025|日本|无法预测的命运之舞台|日常|轻百合|山元隼一|奇幻|治愈|吉田惠里香|2025年|吉田恵里香|2025春|サンライズ|搞笑|TVA|轻百|季番|咲川ひなの|魔女|魔法|立花希望|前桥魔女,https://chii.in/subject/511207
905,1840,100517,ログ・ホライズン 第2シリーズ,记录的地平线 第二季,2014,7.2,4416,轻小说改|2014年10月|网游|记录的地平线|TV|战斗|第二季|A-1Pictures|2014|橙乃ままれ|奇幻|studiodeen|异世界|轻改|NHK|小说改|穿越|日本|恋爱|石平信司|续作|2014年|冒险|游戏|后宫|群像|智斗|高梨康治|热血|半年番,https://chii.in/subject/100517
908,1843,77646,マギ The kingdom of magic,天方魔谭MAGI 第二季,2013,7.2,2004,魔笛MAGI|2013年10月|A-1Pictures|漫画改|TV|奇幻|2013|热血|JUMP|战斗|漫改|户松遥|第二季|木村良平|小野大辅|冒险|A-1|日本|舛成孝二|2013年10月秋アニメ|吉野弘幸|花泽香菜|大高忍|续作|魔笛|石田彰|鷺巣詩郎|梶裕貴|2013年|MAGI,https://chii.in/subject/77646
912,1853,894,まりあ†ほりっく,玛利亚狂热,2009,7.2,3574,新房昭之|伪娘|百合|玛利亚狂热|SHAFT|TV|毒舌妹抖|2009年1月|校园|搞笑|2009|喜剧|漫画改|吐槽|漫改|まりあほりっく|后宮|新房|日本|日常|小林优|maria|伪百合|小林ゆう|井上麻里奈|2009年|横谷昌宏|毒舌|holic|龙轮直征,https://chii.in/subject/894
913,1856,266070,へやキャン△,房间露营△,2020,7.2,3462,泡面番|芳文社|2020年1月|日常|C-Station|TV|漫画改|2020|百合|治愈|摇曳露营△|漫改|轻百合|泡面|神保昌登|日本|露营|萌|伊藤睦美|2020年|番外|短片|摇曳露营|校园|TVA|轻百|续作|立山秋航|7分|あfろ,https://chii.in/subject/266070
914,1857,363957,Summer Pockets,夏日口袋,2025,7.2,7389,GAL改|key|恋爱|2025年4月|游戏改|TV|Feel.|麻枝准|治愈|2025|日本|奇幻|催泪|小林智树|TV动画|日常|天冲你不要过来啊|未定档|新岛夕|2025年|无法预测的命运之舞台|小林智樹|青春|galgame|后宫|夏日口袋|2025年7月|小原好美|轮回|夏日,https://chii.in/subject/363957
915,1858,29073,ヨルムンガンド,军火女王,2012,7.2,4230,军火女王|2012年4月|TV|WHITEFOX|军火|黑田洋介|2012|蔻蔻|伊藤静|漫画改|目测带感|岩崎琢|战斗|宫野真守|ヨルムンガンド|漫改|四月番|战争|军事|2012年|热血|枪战|元永庆太郎|日本|元永慶太郎|アニメ|带感|新番|正太|黒田洋介,https://chii.in/subject/29073
918,1861,18004,侵略!?イカ娘,侵略！？乌贼娘,2011,7.2,3988,乌贼娘|2011年10月|搞笑|TV|触手|萌|治愈|水岛努|2011|一个牧师妹|金元寿子|日常|萌口癖|イカ娘|漫画改|超萌|GESO|侵略|第二季|Diomedéa|漫改|Diomedea|百合|日本|早苗最高|横手美智子|伊卡酱|水島努|2011年|续作,https://chii.in/subject/18004
921,1867,463778,ダンジョンに出会いを求めるのは間違っているだろうかⅤ 豊穣の女神篇,在地下城寻求邂逅是否搞错了什么 第五季 丰饶的女神篇,2024,7.2,2982,2024年10月|J.C.STAFF|轻小说改|战斗|奇幻|TV|异世界|后宫|冒险|恋爱|日本|轻改|2024|小说改|热血|续作|日常|期待在地下城邂逅有错吗|地错|橘秀树|橘秀樹|2024年|动画|在地下城寻求邂逅是否搞错了什么|搞笑|2025年1月|8分|党争|松冈祯丞|日本动画,https://chii.in/subject/463778
922,1870,285813,GREAT PRETENDER,大欺诈师,2020,7.2,4217,原创|WITSTUDIO|2020年7月|Netflix|TV|悬疑|2020|智斗|贞本义行|古沢良太|犯罪|貞本義行|镝木宏|鏑木ひろ|剧情|日本动画|日本|搞笑|大欺诈师|やまだ豊|WIT_STUDIO|动画|半年番|古泽良太|2020年|諏訪部順一|小林千晃|诹访部顺一|7月|2020s,https://chii.in/subject/285813
924,1875,48669,戦勇。,战勇。,2013,7.2,2543,泡面番|搞笑|2013年1月|山本宽|吐槽|TV|中村悠一|漫画改|2013|Ordet|下野纮|茅野爱衣|泡面|漫改|鈴村健一|LIDENFILMS|横手美智子|宽叔|奇幻|山本寛|战勇|下野紘|一月番|日本|2013年|樱井孝宏|热血|アニメ|战斗|战勇。,https://chii.in/subject/48669
925,1876,12703,境界線上のホライゾン,境界线上的地平线,2011,7.2,4450,境界线上的地平线|SUNRISE|2011年10月|轻小说改|TV|福山润|2011|豪華聲優陣|茅原实里|战斗|小野大輔|科幻|子安武人|日升社|SF|轻改|小说改|后宫|小野学|奇幻|搞笑|卖肉|2011年10月番|日本|川上稔|2011年|肉|萝卜|境界线|校园,https://chii.in/subject/12703
926,1882,365437,君は放課後インソムニア,放学后失眠的你,2023,7.2,4786,恋爱|校园|2023年4月|漫画改|日常|TV|治愈|LINDENFILMS|2023|青春|漫改|LIDENFILMS|池田由纪|日本|池田ユウキ|纯爱|日漫|池田臨太郎|2023年|天文|摄影|池田裕贵|社团|季番|放学后失眠的你|ライデンフィルム|佐藤元|2023春|林友树|TVA,https://chii.in/subject/365437
930,1890,225631,ヒナまつり,黑社会的超能力女儿,2018,7.2,9294,搞笑|日常|2018年4月|漫画改|超能力|Feel.|TV|漫改|2018|治愈|黑社会的超能力女儿|奇幻|及川啓|及川启|日本|2018年|亲情|养女儿|黑道|喜剧|大武政夫|吐槽|日本动画|黑社会|大知慶一郎|竹内哲也|feel|超能力女儿|季番|TVA,https://chii.in/subject/225631
931,1891,254895,えんどろ〜！,Endro~！,2019,7.2,2806,原创|百合|2019年1月|Studio五組|TV|萌|轻百合|搞笑|2019|奇幻|萌豚|Studio五组|日常|萌系|战斗|なもり|冒险|かおり|日本|水瀬いのり|治愈|异世界|赤座灯里是勇者|萝莉|小森香织|勇者|2019年|轻百|原创动画|青岛崇,https://chii.in/subject/254895
